n,r2,w
144,0.0281813930938,0.0442532267978
111,0.108994279009,0.0341118623233
88,0.711082330883,0.0270436385986
78,0.699353128745,0.0239704978488
74,0.142907200264,0.0227412415489
64,0.172729594205,0.019668100799
63,0.0732159027364,0.019360786724
63,0.341554777694,0.019360786724
58,0.710124274102,0.0178242163491
53,0.129574125482,0.0162876459742
47,0.314066449149,0.0144437615243
44,0.818610976748,0.0135218192993
44,0.0545435699052,0.0135218192993
43,0.287893299937,0.0132145052243
42,0.25492765341,0.0129071911494
41,0.0374156546785,0.0125998770744
41,0.146739326925,0.0125998770744
38,0.138190135488,0.0116779348494
38,0.0456730058128,0.0116779348494
38,0.198852384349,0.0116779348494
37,0.486382587953,0.0113706207744
37,0.0877587461442,0.0113706207744
36,0.276119406916,0.0110633066994
36,0.159522947053,0.0110633066994
34,0.299916310883,0.0104486785495
34,0.248408361215,0.0104486785495
33,0.7678863764,0.0101413644745
31,0.258762616938,0.00952673632452
29,0.203277313016,0.00891210817455
28,0.246333884346,0.00860479409957
28,0.105096130431,0.00860479409957
27,0.0849715877148,0.00829748002459
27,0.126393600906,0.00829748002459
27,0.182187980961,0.00829748002459
26,0.186018586487,0.0079901659496
26,0.217025810883,0.0079901659496
25,0.103129184331,0.00768285187462
25,0.0888170076898,0.00768285187462
25,0.431367287661,0.00768285187462
24,0.165833142375,0.00737553779963
24,0.187137290186,0.00737553779963
24,0.0553537761407,0.00737553779963
24,0.224811418013,0.00737553779963
23,0.0354745208963,0.00706822372465
22,0.0766244489683,0.00676090964966
22,0.232767195155,0.00676090964966
22,0.462056061578,0.00676090964966
22,0.118933575797,0.00676090964966
22,0.227451951315,0.00676090964966
22,0.107770454853,0.00676090964966
21,0.217374118157,0.00645359557468
21,0.298415016941,0.00645359557468
21,0.119428704882,0.00645359557468
21,0.396590847575,0.00645359557468
21,0.228298908848,0.00645359557468
21,0.0692747976008,0.00645359557468
20,0.306523630694,0.00614628149969
20,0.056200941892,0.00614628149969
20,0.392787739317,0.00614628149969
19,0.31727577736,0.00583896742471
19,0.32510278363,0.00583896742471
18,0.0789706234976,0.00553165334972
18,0.180678275067,0.00553165334972
17,0.358589662897,0.00522433927474
17,0.149525516655,0.00522433927474
17,0.428941117917,0.00522433927474
17,0.518751365549,0.00522433927474
16,0.134895717103,0.00491702519975
16,0.0733730358164,0.00491702519975
16,0.588143629264,0.00491702519975
16,0.405723682944,0.00491702519975
16,0.240749634184,0.00491702519975
15,0.108467278403,0.00460971112477
15,0.112941629886,0.00460971112477
15,0.102667086486,0.00460971112477
15,0.305511654417,0.00460971112477
15,0.187860030644,0.00460971112477
15,0.27614419202,0.00460971112477
15,0.0585950835188,0.00460971112477
14,0.0937224812283,0.00430239704978
14,0.342909772272,0.00430239704978
14,0.159734256317,0.00430239704978
14,0.172132535595,0.00430239704978
14,0.0362125668555,0.00430239704978
14,0.281768299491,0.00430239704978
14,0.216163586452,0.00430239704978
14,0.486879425479,0.00430239704978
13,0.555200131173,0.0039950829748
13,0.218618092023,0.0039950829748
13,0.181111724336,0.0039950829748
13,0.352476921506,0.0039950829748
13,0.428088882281,0.0039950829748
13,0.172483482873,0.0039950829748
13,0.19404076661,0.0039950829748
13,0.381837868793,0.0039950829748
13,0.161524151603,0.0039950829748
12,0.403921580893,0.00368776889982
12,0.25437251632,0.00368776889982
12,0.219171790427,0.00368776889982
12,0.0631144727639,0.00368776889982
12,0.225712680051,0.00368776889982
12,0.137128388759,0.00368776889982
11,0.243403544304,0.00338045482483
11,0.273849675141,0.00338045482483
11,0.508216639701,0.00338045482483
11,0.171479378489,0.00338045482483
11,0.0791373219184,0.00338045482483
11,0.0899569261534,0.00338045482483
11,0.438345946175,0.00338045482483
11,0.281868521355,0.00338045482483
10,0.21680038638,0.00307314074985
10,0.226750920534,0.00307314074985
10,0.200788683582,0.00307314074985
10,0.35859526678,0.00307314074985
10,0.188368846569,0.00307314074985
10,0.0501623410094,0.00307314074985
9,0.140865375222,0.00276582667486
9,0.108875649496,0.00276582667486
9,0.254050816871,0.00276582667486
9,0.44522083288,0.00276582667486
9,0.163366156937,0.00276582667486
9,0.105142634741,0.00276582667486
9,0.0375717137172,0.00276582667486
9,0.0648179361578,0.00276582667486
9,0.651880626274,0.00276582667486
8,0.0396438755707,0.00245851259988
8,0.390150659981,0.00245851259988
8,0.157950361605,0.00245851259988
8,0.0956160354048,0.00245851259988
7,0.0749754207977,0.00215119852489
7,0.106860237277,0.00215119852489
7,0.0557599301886,0.00215119852489
7,0.201649344424,0.00215119852489
7,0.580621366617,0.00215119852489
6,0.095736768427,0.00184388444991
6,0.228472076583,0.00184388444991
6,0.198792439465,0.00184388444991
6,0.219632669856,0.00184388444991
6,0.179167162484,0.00184388444991
6,0.222540596029,0.00184388444991
5,0.784249832906,0.00153657037492
5,0.0543183715002,0.00153657037492
5,0.311508077031,0.00153657037492
5,0.100793429305,0.00153657037492
5,0.530513557822,0.00153657037492
5,0.020844675111,0.00153657037492
5,0.242636947566,0.00153657037492
5,0.381902480681,0.00153657037492
5,0.0295298053445,0.00153657037492
4,0.357792873366,0.00122925629994
4,0.11118900146,0.00122925629994
4,0.297757378733,0.00122925629994
4,0.111573079365,0.00122925629994
4,0.268824115402,0.00122925629994
3,0.824352261175,0.000921942224954
3,0.527678053101,0.000921942224954
3,0.653027782718,0.000921942224954
